Date,Site.ID,Daily.Max.8.hour.Ozone.Concentration
6/20/2022,360610135,0.039
6/21/2022,360610135,0.044
6/22/2022,360610135,0.049
6/23/2022,360610135,0.041
6/24/2022,360610135,0.051
6/25/2022,360610135,0.061
6/26/2022,360610135,0.059
6/27/2022,360610135,0.024
6/28/2022,360610135,0.039
6/29/2022,360610135,0.06
6/30/2022,360610135,0.06
7/1/2022,360610135,0.068
7/2/2022,360610135,0.057
7/3/2022,360610135,0.042
7/4/2022,360610135,0.043
7/5/2022,360610135,0.048
7/6/2022,360610135,0.044
7/7/2022,360610135,0.038
7/8/2022,360610135,0.041
7/9/2022,360610135,0.04
7/10/2022,360610135,0.045
7/11/2022,360610135,0.052
7/12/2022,360610135,0.065
7/13/2022,360610135,0.063
7/14/2022,360610135,0.055
7/15/2022,360610135,0.05
7/16/2022,360610135,0.058
7/17/2022,360610135,0.054
7/18/2022,360610135,0.029
7/19/2022,360610135,0.049
7/20/2022,360610135,0.072
7/21/2022,360610135,0.056
7/22/2022,360610135,0.059
7/23/2022,360610135,0.067
7/24/2022,360610135,0.061
7/25/2022,360610135,0.041
7/26/2022,360610135,0.044
7/27/2022,360610135,0.061
7/28/2022,360610135,0.057
7/29/2022,360610135,0.043
7/30/2022,360610135,0.035
7/31/2022,360610135,0.043
8/1/2022,360610135,0.038
8/2/2022,360610135,0.053
8/3/2022,360610135,0.058
8/4/2022,360610135,0.062
8/5/2022,360610135,0.055
8/6/2022,360610135,0.059
8/7/2022,360610135,0.037
8/8/2022,360610135,0.049
8/9/2022,360610135,0.052
8/10/2022,360610135,0.049
8/11/2022,360610135,0.055
8/12/2022,360610135,0.037
8/13/2022,360610135,0.037
8/14/2022,360610135,0.044
8/15/2022,360610135,0.047
8/16/2022,360610135,0.041
8/17/2022,360610135,0.035
8/18/2022,360610135,0.04
8/19/2022,360610135,0.058
8/20/2022,360610135,0.055
8/21/2022,360610135,0.043
8/22/2022,360610135,0.029
8/23/2022,360610135,0.05
8/24/2022,360610135,0.041
8/25/2022,360610135,0.057
8/26/2022,360610135,0.047
8/27/2022,360610135,0.056
8/28/2022,360610135,0.047
8/29/2022,360610135,0.042
8/30/2022,360610135,0.037
8/31/2022,360610135,0.038
9/1/2022,360610135,0.045
9/2/2022,360610135,0.039
9/3/2022,360610135,0.044
9/4/2022,360610135,0.049
9/5/2022,360610135,0.049
9/6/2022,360610135,0.023
9/7/2022,360610135,0.027
9/8/2022,360610135,0.037
9/9/2022,360610135,0.034
9/10/2022,360610135,0.04
9/11/2022,360610135,0.023
9/12/2022,360610135,0.034
9/13/2022,360610135,0.04
9/14/2022,360610135,0.038
9/15/2022,360610135,0.032
9/16/2022,360610135,0.036
9/17/2022,360610135,0.043
9/18/2022,360610135,0.05
9/19/2022,360610135,0.047
9/20/2022,360610135,0.031
9/21/2022,360610135,0.043
9/22/2022,360610135,0.027
9/23/2022,360610135,0.033
9/24/2022,360610135,0.028
9/25/2022,360610135,0.036
9/26/2022,360610135,0.034
9/27/2022,360610135,0.028
9/28/2022,360610135,0.026
9/29/2022,360610135,0.026
9/30/2022,360610135,0.025
10/1/2022,360610135,0.024
10/2/2022,360610135,0.024
10/3/2022,360610135,0.021
10/4/2022,360610135,0.016
10/5/2022,360610135,0.018
10/6/2022,360610135,0.032
10/7/2022,360610135,0.051
10/8/2022,360610135,0.025
10/9/2022,360610135,0.033
10/10/2022,360610135,0.035
10/11/2022,360610135,0.031
10/12/2022,360610135,0.047
10/13/2022,360610135,0.036
10/14/2022,360610135,0.033
10/15/2022,360610135,0.039
10/16/2022,360610135,0.029
10/17/2022,360610135,0.031
10/18/2022,360610135,0.018
10/19/2022,360610135,0.015
10/20/2022,360610135,0.027
10/21/2022,360610135,0.022
10/22/2022,360610135,0.038
10/23/2022,360610135,0.031
10/24/2022,360610135,0.013
10/25/2022,360610135,0.009
10/26/2022,360610135,0.021
10/27/2022,360610135,0.029
10/28/2022,360610135,0.019
10/29/2022,360610135,0.023
10/30/2022,360610135,0.022
10/31/2022,360610135,0.019
11/1/2022,360610135,0.018
11/2/2022,360610135,0.033
11/3/2022,360610135,0.026
11/4/2022,360610135,0.018
11/5/2022,360610135,0.029
11/6/2022,360610135,0.026
11/7/2022,360610135,0.038
11/8/2022,360610135,0.027
11/9/2022,360610135,0.019
11/10/2022,360610135,0.017
11/11/2022,360610135,0.027
11/12/2022,360610135,0.033
11/13/2022,360610135,0.02
11/14/2022,360610135,0.03
11/15/2022,360610135,0.019
11/16/2022,360610135,0.022
11/17/2022,360610135,0.022
11/18/2022,360610135,0.024
11/19/2022,360610135,0.022
11/20/2022,360610135,0.028
11/21/2022,360610135,0.017
11/22/2022,360610135,0.019
11/23/2022,360610135,0.029
11/24/2022,360610135,0.027
11/25/2022,360610135,0.031
11/26/2022,360610135,0.031
11/27/2022,360610135,0.019
11/28/2022,360610135,0.024
11/29/2022,360610135,0.012
11/30/2022,360610135,0.027
12/1/2022,360610135,0.022
12/2/2022,360610135,0.013
12/3/2022,360610135,0.022
12/4/2022,360610135,0.027
12/5/2022,360610135,0.016
12/6/2022,360610135,0.028
12/7/2022,360610135,0.014
12/8/2022,360610135,0.022
12/9/2022,360610135,0.024
12/10/2022,360610135,0.023
12/11/2022,360610135,0.021
12/12/2022,360610135,0.02
12/13/2022,360610135,0.023
12/14/2022,360610135,0.028
12/15/2022,360610135,0.029
12/16/2022,360610135,0.021
12/17/2022,360610135,0.021
12/18/2022,360610135,0.021
12/19/2022,360610135,0.018
12/20/2022,360610135,0.021
12/21/2022,360610135,0.01
12/22/2022,360610135,0.03
12/23/2022,360610135,0.021
12/24/2022,360610135,0.022
12/25/2022,360610135,0.024
12/26/2022,360610135,0.024
12/27/2022,360610135,0.023
12/28/2022,360610135,0.016
12/29/2022,360610135,0.008
12/30/2022,360610135,0.008
1/1/2023,360610135,0.028
1/2/2023,360610135,0.009
1/3/2023,360610135,0
1/4/2023,360610135,0.003
1/5/2023,360610135,0.007
1/6/2023,360610135,0.018
1/7/2023,360610135,0.02
1/8/2023,360610135,0.022
1/9/2023,360610135,0.022
1/10/2023,360610135,0.018
1/11/2023,360610135,0.018
1/12/2023,360610135,0.028
1/13/2023,360610135,0.021
1/14/2023,360610135,0.027
1/15/2023,360610135,0.031
1/16/2023,360610135,0.028
1/17/2023,360610135,0.004
1/18/2023,360610135,0.013
1/19/2023,360610135,0.007
1/20/2023,360610135,0.017
1/21/2023,360610135,0.022
1/22/2023,360610135,0.018
1/23/2023,360610135,0.026
1/24/2023,360610135,0.029
1/25/2023,360610135,0.032
1/26/2023,360610135,0.025
1/27/2023,360610135,0.02
1/28/2023,360610135,0.026
1/29/2023,360610135,0.025
1/30/2023,360610135,0.013
1/31/2023,360610135,0.028
2/1/2023,360610135,0.03
2/2/2023,360610135,0.024
2/3/2023,360610135,0.034
2/4/2023,360610135,0.029
2/5/2023,360610135,0.019
2/6/2023,360610135,0.028
2/7/2023,360610135,0.021
2/8/2023,360610135,0.033
2/9/2023,360610135,0.021
2/10/2023,360610135,0.034
2/11/2023,360610135,0.032
2/12/2023,360610135,0.016
2/13/2023,360610135,0.035
2/14/2023,360610135,0.037
2/15/2023,360610135,0.038
2/16/2023,360610135,0.009
2/17/2023,360610135,0.032
2/18/2023,360610135,0.033
2/19/2023,360610135,0.032
2/20/2023,360610135,0.029
2/21/2023,360610135,0.023
2/22/2023,360610135,0.026
2/23/2023,360610135,0.017
2/24/2023,360610135,0.035
2/25/2023,360610135,0.028
2/26/2023,360610135,0.03
2/27/2023,360610135,0.032
2/28/2023,360610135,0.019
3/1/2023,360610135,0.031
3/2/2023,360610135,0.039
3/3/2023,360610135,0.033
3/4/2023,360610135,0.033
3/5/2023,360610135,0.042
3/6/2023,360610135,0.038
3/7/2023,360610135,0.041
3/8/2023,360610135,0.034
3/9/2023,360610135,0.035
3/10/2023,360610135,0.029
3/11/2023,360610135,0.033
3/12/2023,360610135,0.034
3/13/2023,360610135,0.03
3/14/2023,360610135,0.033
3/15/2023,360610135,0.042
3/16/2023,360610135,0.042
3/17/2023,360610135,0.033
3/18/2023,360610135,0.042
3/19/2023,360610135,0.037
3/20/2023,360610135,0.03
3/21/2023,360610135,0.039
3/22/2023,360610135,0.036
3/23/2023,360610135,0.034
3/24/2023,360610135,0.034
3/25/2023,360610135,0.03
3/26/2023,360610135,0.048
3/27/2023,360610135,0.039
3/28/2023,360610135,0.041
3/29/2023,360610135,0.042
3/30/2023,360610135,0.042
3/31/2023,360610135,0.041
4/1/2023,360610135,0.048
4/2/2023,360610135,0.047
4/3/2023,360610135,0.045
4/4/2023,360610135,0.035
4/5/2023,360610135,0.035
4/6/2023,360610135,0.042
4/7/2023,360610135,0.045
4/8/2023,360610135,0.045
4/9/2023,360610135,0.044
4/10/2023,360610135,0.046
4/11/2023,360610135,0.053
4/12/2023,360610135,0.06
4/13/2023,360610135,0.068
4/14/2023,360610135,0.063
4/15/2023,360610135,0.031
4/16/2023,360610135,0.037
4/17/2023,360610135,0.044
4/18/2023,360610135,0.041
4/19/2023,360610135,0.046
4/20/2023,360610135,0.033
4/21/2023,360610135,0.047
4/22/2023,360610135,0.035
4/23/2023,360610135,0.045
4/24/2023,360610135,0.044
4/25/2023,360610135,0.041
4/26/2023,360610135,0.046
4/27/2023,360610135,0.041
4/28/2023,360610135,0.046
4/29/2023,360610135,0.037
4/30/2023,360610135,0.036
5/1/2023,360610135,0.035
5/2/2023,360610135,0.026
5/3/2023,360610135,0.027
5/4/2023,360610135,0.026
5/5/2023,360610135,0.036
5/6/2023,360610135,0.039
5/7/2023,360610135,0.045
5/8/2023,360610135,0.043
5/9/2023,360610135,0.044
5/10/2023,360610135,0.047
5/11/2023,360610135,0.058
5/12/2023,360610135,0.06
5/13/2023,360610135,0.054
5/14/2023,360610135,0.043
5/15/2023,360610135,0.049
5/16/2023,360610135,0.056
5/17/2023,360610135,0.044
5/18/2023,360610135,0.041
5/19/2023,360610135,0.045
5/20/2023,360610135,0.026
5/21/2023,360610135,0.04
5/22/2023,360610135,0.039
5/23/2023,360610135,0.033
5/24/2023,360610135,0.041
5/25/2023,360610135,0.034
5/26/2023,360610135,0.044
5/27/2023,360610135,0.055
5/28/2023,360610135,0.047
5/29/2023,360610135,0.051
5/30/2023,360610135,0.043
5/31/2023,360610135,0.041
6/1/2023,360610135,0.057
6/2/2023,360610135,0.077
6/3/2023,360610135,0.027
6/4/2023,360610135,0.032
6/5/2023,360610135,0.039
6/6/2023,360610135,0.052
6/7/2023,360610135,0.04
6/8/2023,360610135,0.033
6/9/2023,360610135,0.032
6/10/2023,360610135,0.037
6/11/2023,360610135,0.062
6/12/2023,360610135,0.049
6/13/2023,360610135,0.055
6/14/2023,360610135,0.046
6/15/2023,360610135,0.044
6/16/2023,360610135,0.054
6/17/2023,360610135,0.045
6/18/2023,360610135,0.038
6/19/2023,360610135,0.046
6/20/2023,360610135,0.04
6/21/2023,360610135,0.031
6/22/2023,360610135,0.032
6/23/2023,360610135,0.02
6/24/2023,360610135,0.034
6/25/2023,360610135,0.047
6/26/2023,360610135,0.041
6/27/2023,360610135,0.051
6/28/2023,360610135,0.047
6/29/2023,360610135,0.055
6/30/2023,360610135,0.081
7/1/2023,360610135,0.073
7/2/2023,360610135,0.054
7/3/2023,360610135,0.061
7/4/2023,360610135,0.041
7/5/2023,360610135,0.075
7/6/2023,360610135,0.054
7/7/2023,360610135,0.05
7/8/2023,360610135,0.053
7/9/2023,360610135,0.034
7/10/2023,360610135,0.043
7/11/2023,360610135,0.065
7/12/2023,360610135,0.067
7/13/2023,360610135,0.055
7/14/2023,360610135,0.042
7/15/2023,360610135,0.052
7/16/2023,360610135,0.027
7/17/2023,360610135,0.071
7/18/2023,360610135,0.042
7/19/2023,360610135,0.059
7/21/2023,360610135,0.058
7/22/2023,360610135,0.038
7/23/2023,360610135,0.053
7/24/2023,360610135,0.05
7/25/2023,360610135,0.051
7/26/2023,360610135,0.07
7/27/2023,360610135,0.058
7/28/2023,360610135,0.058
7/29/2023,360610135,0.055
7/30/2023,360610135,0.029
7/31/2023,360610135,0.044
8/1/2023,360610135,0.039
8/2/2023,360610135,0.043
8/3/2023,360610135,0.044
8/4/2023,360610135,0.042
8/5/2023,360610135,0.048
8/6/2023,360610135,0.058
8/7/2023,360610135,0.044
8/8/2023,360610135,0.032
8/9/2023,360610135,0.042
8/10/2023,360610135,0.033
8/11/2023,360610135,0.05
8/12/2023,360610135,0.053
8/13/2023,360610135,0.044
8/14/2023,360610135,0.047
8/15/2023,360610135,0.033
8/16/2023,360610135,0.045
8/17/2023,360610135,0.035
8/18/2023,360610135,0.043
8/19/2023,360610135,0.034
8/20/2023,360610135,0.052
8/21/2023,360610135,0.051
8/22/2023,360610135,0.034
8/23/2023,360610135,0.04
8/24/2023,360610135,0.029
8/25/2023,360610135,0.024
8/26/2023,360610135,0.037
8/27/2023,360610135,0.033
8/28/2023,360610135,0.03
8/29/2023,360610135,0.039
8/30/2023,360610135,0.047
8/31/2023,360610135,0.033
9/1/2023,360610135,0.042
9/2/2023,360610135,0.052
9/3/2023,360610135,0.054
9/4/2023,360610135,0.046
9/5/2023,360610135,0.054
9/6/2023,360610135,0.063
9/7/2023,360610135,0.066
9/8/2023,360610135,0.04
9/9/2023,360610135,0.038
9/10/2023,360610135,0.029
9/11/2023,360610135,0.035
9/12/2023,360610135,0.048
9/13/2023,360610135,0.038
9/14/2023,360610135,0.036
9/15/2023,360610135,0.026
9/16/2023,360610135,0.032
9/17/2023,360610135,0.047
9/18/2023,360610135,0.027
9/19/2023,360610135,0.03
9/20/2023,360610135,0.043
9/22/2023,360610135,0.03
9/23/2023,360610135,0.027
9/24/2023,360610135,0.033
9/25/2023,360610135,0.029
9/26/2023,360610135,0.02
9/27/2023,360610135,0.039
9/28/2023,360610135,0.027
9/29/2023,360610135,0.025
9/30/2023,360610135,0.027
10/1/2023,360610135,0.036
10/2/2023,360610135,0.038
10/3/2023,360610135,0.046
10/5/2023,360610135,0.029
10/6/2023,360610135,0.023
10/7/2023,360610135,0.033
10/8/2023,360610135,0.022
10/9/2023,360610135,0.026
10/10/2023,360610135,0.027
10/11/2023,360610135,0.038
10/13/2023,360610135,0.02
10/14/2023,360610135,0.015
10/15/2023,360610135,0.021
10/16/2023,360610135,0.021
10/17/2023,360610135,0.022
10/18/2023,360610135,0.023
10/19/2023,360610135,0.035
10/20/2023,360610135,0.028
10/21/2023,360610135,0.027
10/22/2023,360610135,0.03
10/24/2023,360610135,0.023
10/25/2023,360610135,0.027
10/26/2023,360610135,0.023
10/27/2023,360610135,0.013
10/28/2023,360610135,0.034
10/29/2023,360610135,0.01
10/30/2023,360610135,0.026
10/31/2023,360610135,0.024
11/1/2023,360610135,0.03
11/2/2023,360610135,0.028
11/3/2023,360610135,0.029
11/4/2023,360610135,0.015
11/5/2023,360610135,0.036
11/6/2023,360610135,0.038
11/7/2023,360610135,0.025
11/8/2023,360610135,0.031
11/9/2023,360610135,0.015
11/10/2023,360610135,0.017
11/11/2023,360610135,0.022
11/12/2023,360610135,0.031
11/13/2023,360610135,0.012
11/14/2023,360610135,0.02
11/15/2023,360610135,0.009
11/16/2023,360610135,0.016
11/17/2023,360610135,0.023
11/18/2023,360610135,0.028
11/19/2023,360610135,0.029
11/20/2023,360610135,0.026
11/21/2023,360610135,0.028
11/22/2023,360610135,0.021
11/23/2023,360610135,0.029
11/24/2023,360610135,0.032
11/25/2023,360610135,0.028
11/26/2023,360610135,0.03
11/27/2023,360610135,0.022
11/28/2023,360610135,0.028
11/29/2023,360610135,0.019
11/30/2023,360610135,0.02
12/1/2023,360610135,0.012
12/2/2023,360610135,0.011
12/3/2023,360610135,0.021
12/4/2023,360610135,0.015
12/5/2023,360610135,0.026
12/6/2023,360610135,0.026
12/7/2023,360610135,0.013
12/8/2023,360610135,0.012
12/9/2023,360610135,0.015
12/10/2023,360610135,0.028
12/11/2023,360610135,0.026
12/12/2023,360610135,0.019
12/13/2023,360610135,0.029
12/14/2023,360610135,0.029
12/15/2023,360610135,0.025
12/16/2023,360610135,0.027
12/17/2023,360610135,0.037
12/18/2023,360610135,0.028
12/19/2023,360610135,0.029
12/20/2023,360610135,0.024
12/21/2023,360610135,0.025
12/22/2023,360610135,0.02
12/23/2023,360610135,0.008
12/24/2023,360610135,0.004
12/25/2023,360610135,0.017
12/26/2023,360610135,0.01
12/27/2023,360610135,0.022
12/28/2023,360610135,0.017
12/29/2023,360610135,0.012
12/30/2023,360610135,0.021
12/31/2023,360610135,0.027
1/1/2024,360610135,0.019
1/2/2024,360610135,0.022
1/3/2024,360610135,0.021
1/4/2024,360610135,0.031
1/5/2024,360610135,0.03
1/6/2024,360610135,0.024
1/7/2024,360610135,0.026
1/8/2024,360610135,0.026
1/9/2024,360610135,0.034
1/10/2024,360610135,0.029
1/11/2024,360610135,0.023
1/12/2024,360610135,0.031
1/13/2024,360610135,0.03
1/14/2024,360610135,0.03
1/15/2024,360610135,0.023
1/18/2024,360610135,0.017
1/19/2024,360610135,0.027
1/20/2024,360610135,0.03
1/21/2024,360610135,0.034
1/22/2024,360610135,0.017
1/23/2024,360610135,0.011
1/24/2024,360610135,0.001
1/25/2024,360610135,0.012
1/26/2024,360610135,0.017
1/27/2024,360610135,0.014
1/28/2024,360610135,0.021
1/29/2024,360610135,0.02
1/30/2024,360610135,0.023
1/31/2024,360610135,0.023
2/1/2024,360610135,0.006
2/2/2024,360610135,0.015
2/3/2024,360610135,0.026
2/4/2024,360610135,0.032
2/5/2024,360610135,0.036
2/6/2024,360610135,0.031
2/7/2024,360610135,0.028
2/8/2024,360610135,0.011
2/9/2024,360610135,0.027
2/10/2024,360610135,0.012
2/11/2024,360610135,0.023
2/12/2024,360610135,0.016
2/13/2024,360610135,0.028
2/14/2024,360610135,0.038
2/16/2024,360610135,0.032
2/17/2024,360610135,0.03
2/18/2024,360610135,0.036
2/19/2024,360610135,0.037
2/20/2024,360610135,0.031
2/21/2024,360610135,0.031
2/22/2024,360610135,0.03
2/23/2024,360610135,0.016
2/24/2024,360610135,0.036
2/25/2024,360610135,0.03
2/26/2024,360610135,0.021
2/27/2024,360610135,0.025
2/28/2024,360610135,0.029
2/29/2024,360610135,0.036
3/1/2024,360610135,0.03
3/2/2024,360610135,0.025
3/3/2024,360610135,0.034
3/6/2024,360610135,0.009
3/7/2024,360610135,0.024
3/8/2024,360610135,0.032
3/9/2024,360610135,0.032
3/10/2024,360610135,0.032
3/11/2024,360610135,0.043
3/12/2024,360610135,0.046
3/13/2024,360610135,0.043
3/14/2024,360610135,0.041
3/15/2024,360610135,0.043
3/16/2024,360610135,0.04
3/17/2024,360610135,0.04
1/1/2021,360810124,0.027
1/2/2021,360810124,0.024
1/3/2021,360810124,0.023
1/4/2021,360810124,0.023
1/5/2021,360810124,0.025
1/6/2021,360810124,0.026
1/7/2021,360810124,0.027
1/8/2021,360810124,0.023
1/9/2021,360810124,0.033
1/10/2021,360810124,0.029
1/12/2021,360810124,0.017
1/13/2021,360810124,0.019
1/14/2021,360810124,0.007
1/15/2021,360810124,0.032
1/16/2021,360810124,0.025
1/17/2021,360810124,0.025
1/18/2021,360810124,0.017
1/19/2021,360810124,0.024
1/20/2021,360810124,0.029
1/21/2021,360810124,0.023
1/22/2021,360810124,0.029
1/23/2021,360810124,0.033
1/24/2021,360810124,0.035
1/27/2021,360810124,0.025
1/28/2021,360810124,0.032
1/29/2021,360810124,0.033
1/30/2021,360810124,0.034
1/31/2021,360810124,0.028
2/1/2021,360810124,0.035
2/2/2021,360810124,0.027
2/3/2021,360810124,0.032
2/4/2021,360810124,0.037
2/5/2021,360810124,0.03
2/6/2021,360810124,0.034
2/7/2021,360810124,0.033
2/8/2021,360810124,0.026
2/9/2021,360810124,0.014
2/10/2021,360810124,0.033
2/11/2021,360810124,0.035
2/12/2021,360810124,0.031
2/13/2021,360810124,0.035
2/14/2021,360810124,0.027
2/15/2021,360810124,0.027
2/16/2021,360810124,0.03
2/17/2021,360810124,0.032
2/18/2021,360810124,0.028
2/19/2021,360810124,0.03
2/20/2021,360810124,0.041
2/21/2021,360810124,0.041
2/22/2021,360810124,0.027
2/23/2021,360810124,0.028
2/24/2021,360810124,0.039
2/25/2021,360810124,0.041
2/26/2021,360810124,0.034
2/27/2021,360810124,0.034
2/28/2021,360810124,0.035
3/2/2021,360810124,0.039
3/3/2021,360810124,0.034
3/4/2021,360810124,0.039
3/5/2021,360810124,0.04
3/6/2021,360810124,0.037
3/7/2021,360810124,0.039
3/8/2021,360810124,0.039
3/9/2021,360810124,0.045
3/10/2021,360810124,0.042
3/11/2021,360810124,0.042
3/12/2021,360810124,0.046
3/13/2021,360810124,0.04
3/14/2021,360810124,0.043
3/15/2021,360810124,0.039
3/16/2021,360810124,0.035
3/17/2021,360810124,0.031
3/18/2021,360810124,0.032
3/19/2021,360810124,0.039
3/20/2021,360810124,0.032
3/21/2021,360810124,0.04
3/22/2021,360810124,0.043
3/23/2021,360810124,0.041
3/24/2021,360810124,0.028
3/25/2021,360810124,0.021
3/26/2021,360810124,0.045
3/27/2021,360810124,0.046
3/28/2021,360810124,0.038
3/29/2021,360810124,0.041
3/30/2021,360810124,0.046
3/31/2021,360810124,0.039
4/1/2021,360810124,0.035
4/2/2021,360810124,0.035
4/3/2021,360810124,0.042
4/4/2021,360810124,0.042
4/5/2021,360810124,0.048
4/7/2021,360810124,0.036
4/8/2021,360810124,0.036
4/9/2021,360810124,0.032
4/10/2021,360810124,0.037
4/11/2021,360810124,0.032
4/12/2021,360810124,0.031
4/13/2021,360810124,0.042
4/14/2021,360810124,0.034
4/15/2021,360810124,0.038
4/16/2021,360810124,0.024
4/18/2021,360810124,0.04
4/19/2021,360810124,0.041
4/20/2021,360810124,0.047
4/21/2021,360810124,0.044
4/22/2021,360810124,0.04
4/23/2021,360810124,0.051
4/24/2021,360810124,0.061
4/25/2021,360810124,0.052
4/26/2021,360810124,0.045
4/27/2021,360810124,0.048
4/28/2021,360810124,0.046
4/29/2021,360810124,0.034
4/30/2021,360810124,0.041
5/1/2021,360810124,0.042
5/2/2021,360810124,0.054
5/3/2021,360810124,0.032
5/4/2021,360810124,0.043
5/5/2021,360810124,0.026
5/6/2021,360810124,0.036
5/7/2021,360810124,0.043
5/8/2021,360810124,0.038
5/9/2021,360810124,0.039
5/10/2021,360810124,0.034
5/11/2021,360810124,0.044
5/12/2021,360810124,0.036
5/13/2021,360810124,0.042
5/14/2021,360810124,0.048
5/15/2021,360810124,0.053
5/16/2021,360810124,0.051
5/17/2021,360810124,0.057
5/18/2021,360810124,0.065
5/19/2021,360810124,0.068
5/20/2021,360810124,0.04
5/21/2021,360810124,0.044
5/22/2021,360810124,0.064
5/23/2021,360810124,0.045
5/24/2021,360810124,0.04
5/25/2021,360810124,0.042
5/26/2021,360810124,0.044
5/27/2021,360810124,0.047
5/28/2021,360810124,0.04
5/29/2021,360810124,0.034
5/30/2021,360810124,0.026
5/31/2021,360810124,0.029
6/1/2021,360810124,0.046
6/2/2021,360810124,0.041
6/3/2021,360810124,0.024
6/4/2021,360810124,0.034
6/5/2021,360810124,0.078
6/6/2021,360810124,0.074
6/8/2021,360810124,0.039
6/9/2021,360810124,0.058
6/10/2021,360810124,0.047
6/11/2021,360810124,0.034
6/12/2021,360810124,0.035
6/13/2021,360810124,0.044
6/14/2021,360810124,0.032
6/15/2021,360810124,0.048
6/16/2021,360810124,0.04
6/17/2021,360810124,0.047
6/18/2021,360810124,0.065
6/19/2021,360810124,0.065
6/20/2021,360810124,0.063
6/21/2021,360810124,0.028
6/22/2021,360810124,0.023
6/23/2021,360810124,0.043
6/24/2021,360810124,0.044
6/25/2021,360810124,0.042
6/26/2021,360810124,0.017
6/27/2021,360810124,0.023
6/28/2021,360810124,0.042
6/29/2021,360810124,0.054
6/30/2021,360810124,0.07
7/1/2021,360810124,0.041
7/2/2021,360810124,0.043
7/3/2021,360810124,0.013
7/4/2021,360810124,0.043
7/5/2021,360810124,0.049
7/6/2021,360810124,0.07
7/7/2021,360810124,0.071
7/8/2021,360810124,0.042
7/9/2021,360810124,0.038
7/10/2021,360810124,0.041
7/11/2021,360810124,0.048
7/12/2021,360810124,0.043
7/13/2021,360810124,0.027
7/14/2021,360810124,0.061
7/16/2021,360810124,0.067
7/17/2021,360810124,0.052
7/18/2021,360810124,0.042
7/20/2021,360810124,0.062
7/21/2021,360810124,0.054
7/22/2021,360810124,0.04
7/23/2021,360810124,0.04
7/24/2021,360810124,0.046
7/25/2021,360810124,0.039
7/26/2021,360810124,0.068
7/27/2021,360810124,0.067
7/28/2021,360810124,0.045
7/29/2021,360810124,0.046
7/30/2021,360810124,0.044
7/31/2021,360810124,0.043
8/1/2021,360810124,0.051
8/2/2021,360810124,0.034
8/4/2021,360810124,0.045
8/5/2021,360810124,0.058
8/6/2021,360810124,0.072
8/7/2021,360810124,0.061
8/8/2021,360810124,0.056
8/9/2021,360810124,0.042
8/10/2021,360810124,0.05
8/11/2021,360810124,0.055
8/12/2021,360810124,0.059
8/13/2021,360810124,0.078
8/14/2021,360810124,0.053
8/15/2021,360810124,0.05
8/16/2021,360810124,0.043
8/17/2021,360810124,0.033
8/18/2021,360810124,0.029
8/19/2021,360810124,0.033
8/20/2021,360810124,0.032
8/21/2021,360810124,0.042
8/22/2021,360810124,0.027
8/23/2021,360810124,0.03
8/24/2021,360810124,0.055
8/25/2021,360810124,0.073
8/26/2021,360810124,0.074
8/27/2021,360810124,0.072
8/28/2021,360810124,0.028
8/29/2021,360810124,0.03
8/30/2021,360810124,0.042
8/31/2021,360810124,0.046
9/1/2021,360810124,0.034
9/2/2021,360810124,0.031
9/3/2021,360810124,0.021
9/4/2021,360810124,0.038
9/5/2021,360810124,0.032
9/6/2021,360810124,0.046
9/7/2021,360810124,0.049
9/9/2021,360810124,0.033
9/10/2021,360810124,0.035
9/11/2021,360810124,0.049
9/12/2021,360810124,0.053
9/13/2021,360810124,0.049
9/14/2021,360810124,0.048
9/15/2021,360810124,0.042
9/16/2021,360810124,0.048
9/17/2021,360810124,0.034
9/18/2021,360810124,0.047
9/19/2021,360810124,0.04
9/20/2021,360810124,0.035
9/21/2021,360810124,0.033
9/22/2021,360810124,0.035
9/23/2021,360810124,0.037
9/24/2021,360810124,0.043
9/25/2021,360810124,0.051
9/26/2021,360810124,0.041
9/27/2021,360810124,0.054
9/28/2021,360810124,0.029
9/29/2021,360810124,0.03
9/30/2021,360810124,0.019
10/1/2021,360810124,0.027
10/2/2021,360810124,0.045
10/3/2021,360810124,0.054
10/4/2021,360810124,0.03
10/5/2021,360810124,0.022
10/6/2021,360810124,0.024
10/7/2021,360810124,0.041
10/8/2021,360810124,0.047
10/9/2021,360810124,0.033
10/10/2021,360810124,0.032
10/11/2021,360810124,0.042
10/12/2021,360810124,0.039
10/13/2021,360810124,0.029
10/14/2021,360810124,0.037
10/15/2021,360810124,0.048
10/16/2021,360810124,0.053
10/17/2021,360810124,0.03
10/18/2021,360810124,0.026
10/19/2021,360810124,0.033
10/20/2021,360810124,0.048
10/21/2021,360810124,0.054
10/22/2021,360810124,0.027
10/23/2021,360810124,0.024
10/24/2021,360810124,0.025
10/25/2021,360810124,0.041
10/26/2021,360810124,0.026
10/27/2021,360810124,0.027
10/28/2021,360810124,0.026
10/29/2021,360810124,0.037
10/30/2021,360810124,0.034
10/31/2021,360810124,0.026
11/1/2021,360810124,0.031
11/2/2021,360810124,0.025
11/3/2021,360810124,0.028
11/4/2021,360810124,0.03
11/5/2021,360810124,0.029
11/6/2021,360810124,0.036
11/7/2021,360810124,0.03
11/8/2021,360810124,0.038
11/9/2021,360810124,0.031
11/10/2021,360810124,0.034
11/11/2021,360810124,0.04
11/12/2021,360810124,0.039
