"","Date","Source","Site.ID","POC","Daily.Max.8.hour.Ozone.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"4678","07/24/2021","AQS",360850111,2,0.05,"ppm",46,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4679","07/25/2021","AQS",360850111,2,0.046,"ppm",43,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4680","07/26/2021","AQS",360850111,2,0.055,"ppm",51,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4681","07/27/2021","AQS",360850111,2,0.066,"ppm",87,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4682","07/28/2021","AQS",360850111,2,0.054,"ppm",50,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4683","07/29/2021","AQS",360850111,2,0.047,"ppm",44,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4684","07/30/2021","AQS",360850111,2,0.04,"ppm",37,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4685","07/31/2021","AQS",360850111,2,0.04,"ppm",37,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4686","08/01/2021","AQS",360850111,2,0.046,"ppm",43,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4687","08/02/2021","AQS",360850111,2,0.028,"ppm",26,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4688","08/03/2021","AQS",360850111,2,0.035,"ppm",32,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4689","08/04/2021","AQS",360850111,2,0.041,"ppm",38,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4690","08/05/2021","AQS",360850111,2,0.059,"ppm",64,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4691","08/06/2021","AQS",360850111,2,0.067,"ppm",90,"FRESHKILLS WEST",13,76,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4692","08/07/2021","AQS",360850111,2,0.061,"ppm",71,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4693","08/08/2021","AQS",360850111,2,0.054,"ppm",50,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4694","08/09/2021","AQS",360850111,2,0.044,"ppm",41,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4695","08/10/2021","AQS",360850111,2,0.046,"ppm",43,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4696","08/11/2021","AQS",360850111,2,0.06,"ppm",67,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4697","08/12/2021","AQS",360850111,2,0.054,"ppm",50,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4698","08/13/2021","AQS",360850111,2,0.075,"ppm",115,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4699","08/14/2021","AQS",360850111,2,0.045,"ppm",42,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4700","08/15/2021","AQS",360850111,2,0.059,"ppm",64,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4701","08/16/2021","AQS",360850111,2,0.043,"ppm",40,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4702","08/17/2021","AQS",360850111,2,0.033,"ppm",31,"FRESHKILLS WEST",13,76,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4703","08/18/2021","AQS",360850111,2,0.028,"ppm",26,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4704","08/21/2021","AQS",360850111,2,0.038,"ppm",35,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4705","08/22/2021","AQS",360850111,2,0.028,"ppm",26,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4706","08/23/2021","AQS",360850111,2,0.029,"ppm",27,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4707","08/24/2021","AQS",360850111,2,0.048,"ppm",44,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4708","08/25/2021","AQS",360850111,2,0.077,"ppm",122,"FRESHKILLS WEST",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4709","08/26/2021","AQS",360850111,2,0.074,"ppm",112,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4710","08/27/2021","AQS",360850111,2,0.074,"ppm",112,"FRESHKILLS WEST",13,76,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4711","08/28/2021","AQS",360850111,2,0.026,"ppm",24,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4712","08/29/2021","AQS",360850111,2,0.03,"ppm",28,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4713","08/30/2021","AQS",360850111,2,0.048,"ppm",44,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4714","08/31/2021","AQS",360850111,2,0.045,"ppm",42,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4715","09/01/2021","AQS",360850111,2,0.032,"ppm",30,"FRESHKILLS WEST",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4716","09/02/2021","AQS",360850111,2,0.028,"ppm",26,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4717","09/03/2021","AQS",360850111,2,0.016,"ppm",15,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4718","09/04/2021","AQS",360850111,2,0.028,"ppm",26,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4719","09/05/2021","AQS",360850111,2,0.034,"ppm",31,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4720","09/06/2021","AQS",360850111,2,0.044,"ppm",41,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4721","09/07/2021","AQS",360850111,2,0.046,"ppm",43,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4722","09/08/2021","AQS",360850111,2,0.045,"ppm",42,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4723","09/09/2021","AQS",360850111,2,0.026,"ppm",24,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4724","09/10/2021","AQS",360850111,2,0.03,"ppm",28,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4725","09/11/2021","AQS",360850111,2,0.042,"ppm",39,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4726","09/12/2021","AQS",360850111,2,0.046,"ppm",43,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4727","09/13/2021","AQS",360850111,2,0.043,"ppm",40,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4728","09/14/2021","AQS",360850111,2,0.048,"ppm",44,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4729","09/15/2021","AQS",360850111,2,0.047,"ppm",44,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4730","09/16/2021","AQS",360850111,2,0.039,"ppm",36,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4731","09/17/2021","AQS",360850111,2,0.022,"ppm",20,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4732","09/18/2021","AQS",360850111,2,0.035,"ppm",32,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4733","09/19/2021","AQS",360850111,2,0.036,"ppm",33,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4734","09/20/2021","AQS",360850111,2,0.032,"ppm",30,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4735","09/21/2021","AQS",360850111,2,0.03,"ppm",28,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4736","09/22/2021","AQS",360850111,2,0.033,"ppm",31,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4737","09/23/2021","AQS",360850111,2,0.032,"ppm",30,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4738","09/24/2021","AQS",360850111,2,0.038,"ppm",35,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4739","09/25/2021","AQS",360850111,2,0.048,"ppm",44,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4740","09/26/2021","AQS",360850111,2,0.034,"ppm",31,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4741","09/27/2021","AQS",360850111,2,0.047,"ppm",44,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4742","09/28/2021","AQS",360850111,2,0.026,"ppm",24,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4743","09/29/2021","AQS",360850111,2,0.025,"ppm",23,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4744","09/30/2021","AQS",360850111,2,0.017,"ppm",16,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4745","10/01/2021","AQS",360850111,2,0.023,"ppm",21,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4746","10/02/2021","AQS",360850111,2,0.041,"ppm",38,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4747","10/03/2021","AQS",360850111,2,0.045,"ppm",42,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4748","10/04/2021","AQS",360850111,2,0.024,"ppm",22,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4749","10/05/2021","AQS",360850111,2,0.01,"ppm",9,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4750","10/06/2021","AQS",360850111,2,0.007,"ppm",6,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4751","10/07/2021","AQS",360850111,2,0.036,"ppm",33,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4752","10/08/2021","AQS",360850111,2,0.043,"ppm",40,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4753","10/09/2021","AQS",360850111,2,0.031,"ppm",29,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4754","10/10/2021","AQS",360850111,2,0.023,"ppm",21,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4755","10/11/2021","AQS",360850111,2,0.036,"ppm",33,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4756","10/12/2021","AQS",360850111,2,0.038,"ppm",35,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4757","10/13/2021","AQS",360850111,2,0.02,"ppm",19,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4758","10/14/2021","AQS",360850111,2,0.032,"ppm",30,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4759","10/15/2021","AQS",360850111,2,0.044,"ppm",41,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4760","10/16/2021","AQS",360850111,2,0.045,"ppm",42,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4761","10/17/2021","AQS",360850111,2,0.025,"ppm",23,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4762","10/18/2021","AQS",360850111,2,0.026,"ppm",24,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4763","10/19/2021","AQS",360850111,2,0.033,"ppm",31,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4764","10/20/2021","AQS",360850111,2,0.046,"ppm",43,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4765","10/21/2021","AQS",360850111,2,0.049,"ppm",45,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4766","10/22/2021","AQS",360850111,2,0.024,"ppm",22,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4767","10/23/2021","AQS",360850111,2,0.022,"ppm",20,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4768","10/24/2021","AQS",360850111,2,0.027,"ppm",25,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4769","10/25/2021","AQS",360850111,2,0.039,"ppm",36,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4770","10/26/2021","AQS",360850111,2,0.02,"ppm",19,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4771","10/29/2021","AQS",360850111,2,0.034,"ppm",31,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4772","10/30/2021","AQS",360850111,2,0.031,"ppm",29,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4773","10/31/2021","AQS",360850111,2,0.026,"ppm",24,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4774","11/01/2021","AQS",360850111,2,0.028,"ppm",26,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4775","02/24/2022","AQS",360850111,2,0.022,"ppm",20,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4776","02/25/2022","AQS",360850111,2,0.033,"ppm",31,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4777","02/26/2022","AQS",360850111,2,0.039,"ppm",36,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4778","02/27/2022","AQS",360850111,2,0.044,"ppm",41,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4779","02/28/2022","AQS",360850111,2,0.041,"ppm",38,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4780","03/01/2022","AQS",360850111,2,0.041,"ppm",38,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4781","03/03/2022","AQS",360850111,2,0.036,"ppm",33,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4782","03/04/2022","AQS",360850111,2,0.033,"ppm",31,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4783","03/05/2022","AQS",360850111,2,0.035,"ppm",32,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4784","03/06/2022","AQS",360850111,2,0.03,"ppm",28,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4785","03/07/2022","AQS",360850111,2,0.032,"ppm",30,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4786","03/08/2022","AQS",360850111,2,0.039,"ppm",36,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4787","03/09/2022","AQS",360850111,2,0.027,"ppm",25,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4788","03/10/2022","AQS",360850111,2,0.023,"ppm",21,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4789","03/11/2022","AQS",360850111,2,0.039,"ppm",36,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4790","03/12/2022","AQS",360850111,2,0.036,"ppm",33,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4791","03/13/2022","AQS",360850111,2,0.036,"ppm",33,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4792","03/15/2022","AQS",360850111,2,0.038,"ppm",35,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4793","03/16/2022","AQS",360850111,2,0.046,"ppm",43,"FRESHKILLS WEST",16,94,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4794","03/17/2022","AQS",360850111,2,0.017,"ppm",16,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4795","03/18/2022","AQS",360850111,2,0.037,"ppm",34,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4796","03/19/2022","AQS",360850111,2,0.041,"ppm",38,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4797","03/20/2022","AQS",360850111,2,0.032,"ppm",30,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4798","03/21/2022","AQS",360850111,2,0.044,"ppm",41,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4799","03/22/2022","AQS",360850111,2,0.044,"ppm",41,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4800","03/23/2022","AQS",360850111,2,0.036,"ppm",33,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4801","03/24/2022","AQS",360850111,2,0.018,"ppm",17,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
"4802","03/25/2022","AQS",360850111,2,0.036,"ppm",33,"FRESHKILLS WEST",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",85,"Richmond",40.58027,-74.19832
