"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/25/2024","AirNow","360050110","1","0.028","ppm","26","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/26/2024","AirNow","360050110","1","0.015","ppm","14","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/27/2024","AirNow","360050110","1","0.034","ppm","31","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/28/2024","AirNow","360050110","1","0.028","ppm","26","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/29/2024","AirNow","360050110","1","0.035","ppm","32","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/01/2024","AirNow","360050110","1","0.035","ppm","32","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/02/2024","AirNow","360050110","1","0.027","ppm","25","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/03/2024","AirNow","360050110","1","0.037","ppm","34","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/04/2024","AirNow","360050110","1","0.024","ppm","22","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/05/2024","AirNow","360050110","1","0.029","ppm","27","IS 52","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/06/2024","AirNow","360050110","1","0.011","ppm","10","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/07/2024","AirNow","360050110","1","0.024","ppm","22","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/08/2024","AirNow","360050110","1","0.031","ppm","29","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/09/2024","AirNow","360050110","1","0.033","ppm","31","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/10/2024","AirNow","360050110","1","0.031","ppm","29","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/11/2024","AirNow","360050110","1","0.041","ppm","38","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/12/2024","AirNow","360050110","1","0.045","ppm","42","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/13/2024","AirNow","360050110","1","0.037","ppm","34","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/14/2024","AirNow","360050110","1","0.038","ppm","35","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/15/2024","AirNow","360050110","1","0.041","ppm","38","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/16/2024","AirNow","360050110","1","0.04","ppm","37","IS 52","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/17/2024","AirNow","360050110","1","0.04","ppm","37","IS 52","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/01/2024","AirNow","360050133","1","0.02","ppm","19","PFIZER LAB SITE","20","83.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"01/02/2024","AirNow","360050133","1","0.022","ppm","20","PFIZER LAB SITE","22","92.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
